0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
Adana,0,0,2,2,2,2,0,7,3,3,3,3,3,1,0,12,12,12,5,5,5,5,5,5,5,5,2,0,4,4,4,4,4,4,1,1,1,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,8,3,3,1,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
Adıyaman,0,0,2,2,2,2,0,7,3,3,3,3,3,1,0,12,12,12,5,5,5,5,5,5,5,5,2,0,4,4,4,4,4,4,1,1,1,0,3,3,3,3,1,1,1,0,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
Afyonkarahisar,0,0,1,1,0,5,5,5,5,5,5,5,5,5,5,2,0,2,0,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,9,9,9,9,9,9,9,9,4,4,4,4,1,0,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
Aksaray,0,0,1,1,0,0,2,2,2,0,4,4,4,4,4,4,4,4,4,1,0,7,7,3,1,1,1,1,0,29,29,29,29,29,29,29,29,29,29,29,29,29,29,14,6,6,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,4,1,1,0,71,71,71,71,71,71,71,71,71,71
Amasya,0,1,0,3,3,3,3,3,1,1,0,11,11,11,11,11,5,5,2,2,2,2,0,11,11,11,11,5,5,5,5,5,5,2,2,0,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,73,73,73,73,73,73,73,73
Ankara,0,0,1,1,0,0,2,2,2,0,10,10,10,10,10,10,10,10,10,10,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
Antalya,0,0,1,1,0,5,5,5,5,5,5,5,5,5,5,2,0,2,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,79,79
Ardahan,0,1,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,4,4,4,4,4,4,4,4,1,1,0,17,8,8,8,8,8,3,1,1,0,4,4,4,4,4,4,4,1,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1,1,0,69,69,69,69,69,69,69,69,69,69,69,69
Artvin,0,1,0,0,4,4,4,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Aydın,0,0,1,1,0,5,5,5,5,5,5,5,5,5,5,2,0,17,17,17,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,8,8,3,1,0,15,15,15,15,15,15,7,7,3,3,3,1,0,39,80
Ağrı,0,1,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,4,4,4,4,4,4,4,4,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,7,7,7,7,7,7,3,3,1,1,1,0,78,78,78
Balıkesir,0,0,1,1,0,0,6,6,6,2,2,0,1,0,14,14,14,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,0,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
Bartın,0,1,0,3,3,3,3,3,1,1,0,11,11,11,11,11,5,5,2,2,2,2,0,7,3,3,3,3,3,3,1,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
Batman,0,0,2,2,2,2,0,4,4,4,1,1,0,3,1,1,1,1,1,0,17,17,17,17,17,17,17,17,17,17,17,8,3,3,3,3,3,1,0,27,27,27,27,27,27,27,13,6,6,6,2,0,4,4,4,4,1,1,1,1,0,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
Bayburt,0,1,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,4,4,4,4,4,4,4,4,1,1,0,17,8,8,8,8,8,3,1,1,0,4,4,4,4,4,4,4,1,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1,1,0,52,52,52,52,52,52,52,52,52,52,52,52
Bilecik,0,1,0,0,1,1,1,0,7,7,7,7,7,7,3,3,3,3,3,3,1,0,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Bingöl,0,0,1,1,0,0,6,6,6,2,2,0,1,0,7,7,7,7,7,7,7,3,3,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,2,2,0,27,27,27,27,27,27,27,13,13,13,6,6,2,2,2,0,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
Bitlis,0,0,2,2,2,2,0,4,4,4,1,1,0,3,1,1,1,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,0,29,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,6,6,2,2,2,2,2,0,68,68,68,68,68,68,68,68,68,68,68,68,68
Bolu,0,1,0,0,1,1,1,0,7,7,7,7,7,7,3,3,3,3,3,3,1,0,6,6,6,2,0,23,23,23,23,23,23,11,11,5,2,2,2,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
Burdur,0,0,1,1,0,5,5,5,5,5,5,5,5,5,5,2,0,17,17,17,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,11,11,5,5,5,5,2,2,0,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
Bursa,0,1,0,0,1,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,7,7,7,7,7,7,3,1,0,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,11,11,11,11,5,5,5,2,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Denizli,0,0,1,1,0,5,5,5,5,5,5,5,5,5,5,2,0,17,17,17,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,11,11,5,5,5,5,2,2,0,5,5,5,5,5,5,5,5,5,2,2,0,70,70,70,70,70,70,70,70,70,70,70
Diyarbakır,0,0,2,2,2,2,0,4,4,4,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6,6,6,6,2,0,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
Düzce,0,1,0,0,1,1,1,0,7,7,7,7,7,7,3,3,3,3,3,3,1,0,6,6,6,2,0,27,27,27,27,27,27,27,27,27,27,27,27,13,13,13,13,13,13,13,6,2,2,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Edirne,0,1,0,0,1,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,7,7,7,7,7,7,3,1,0,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,11,11,11,11,5,5,5,2,0,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,77,77,77,77
Elazığ,0,0,1,1,0,0,6,6,6,2,2,0,1,0,7,7,7,7,7,7,7,3,3,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,2,2,0,27,27,27,27,27,27,27,13,13,13,6,6,2,2,2,0,35,35,35,35,35,35,35,35,35,72,72,72,72,72,72,72,72,72
Erzincan,0,0,1,1,0,0,6,6,6,2,2,0,12,12,12,5,2,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,75,75,75,75,75,75
Erzurum,0,1,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,4,4,4,4,4,4,4,4,1,1,0,17,8,8,8,8,8,3,1,1,0,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
Eskişehir,0,1,0,0,1,1,1,0,7,7,7,7,7,7,3,3,3,3,3,3,1,0,6,6,6,2,0,23,23,23,23,23,23,11,11,5,2,2,2,0,20,20,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
Gaziantep,0,0,2,2,2,2,0,7,3,3,3,3,3,1,0,12,12,12,5,5,5,5,5,5,5,5,2,0,4,4,4,4,4,4,1,1,1,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,8,3,3,1,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
Giresun,0,1,0,3,3,3,3,3,1,1,0,2,2,2,2,0,11,11,11,11,11,11,11,23,23,23,23,11,11,11,11,11,11,5,5,2,0,18,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,37,76,76,76,76,76
Gümüşhane,0,1,0,0,4,4,4,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,0,5,2,2,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
Hakkari,0,0,2,2,2,2,0,4,4,4,1,1,0,3,1,1,1,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,0,29,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,6,6,2,2,2,2,2,0,19,19,19,19,19,19,19,19,19,19,19,19,39
Hatay,0,0,2,2,2,2,0,7,3,3,3,3,3,1,0,12,12,12,5,5,5,5,5,5,5,5,2,0,4,4,4,4,4,4,1,1,1,0,3,3,3,3,1,1,1,0,27,13,13,13,6,6,6,6,2,0,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
Isparta,0,0,1,1,0,5,5,5,5,5,5,5,5,5,5,2,0,17,17,17,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,11,11,5,5,5,5,2,2,0,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,1,0,18,37,37,37,37,37
Iğdır,0,1,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,4,4,4,4,4,4,4,4,1,1,0,17,8,8,8,8,8,3,1,1,0,4,4,4,4,4,4,4,1,1,1,1,0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
Kahramanmaraş,0,0,2,2,2,2,0,7,3,3,3,3,3,1,0,12,12,12,5,5,5,5,5,5,5,5,2,0,4,4,4,4,4,4,1,1,1,0,3,3,3,3,1,1,1,0,27,13,13,13,6,6,6,6,2,0,4,4,4,4,4,4,4,4,4,1,0,67,67,67,67,67,67,67,67,67,67,67,67,67,67
Karabük,0,1,0,0,1,1,1,0,7,7,7,7,7,7,3,3,3,3,3,3,1,0,6,6,6,2,0,27,27,27,27,27,27,27,27,27,27,27,27,13,13,13,13,13,13,13,6,2,2,0,13,13,13,13,6,6,6,2,0,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
Karaman,0,0,1,1,0,0,2,2,2,0,4,4,4,4,4,4,4,4,4,1,0,7,7,3,1,1,1,1,0,29,29,29,29,29,29,29,29,29,29,29,29,29,29,14,6,6,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,4,1,1,0,49,49,49,49,49,49,49,49,49,49
Kars,0,1,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,4,4,4,4,4,4,4,4,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,7,7,7,7,7,7,3,3,1,1,1,0,21,21,21
Kastamonu,0,1,0,3,3,3,3,3,1,1,0,11,11,11,11,11,5,5,2,2,2,2,0,11,11,11,11,5,5,5,5,5,5,2,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,5,5,2,2,2,0,23,23,23,23,23,23,23,23,23,23,23,23,11,11,11,11,5,5,5,5,2,0,38,38,38,38
Kayseri,0,0,1,1,0,0,2,2,2,0,4,4,4,4,4,4,4,4,4,1,0,7,7,3,1,1,1,1,0,2,2,2,2,0,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
Kilis,0,0,2,2,2,2,0,7,3,3,3,3,3,1,0,12,12,12,5,5,5,5,5,5,5,5,2,0,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
Kocaeli,0,1,0,0,1,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,24,24,24,24,24,24,24,24,24,24,24,11,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,23,23,23,23,11,11,11,11,11,11,11,11,11,11,11,11,5,5,2,2,0,35,35,35,35,35,35,35,35,35
Konya,0,0,1,1,0,0,2,2,2,0,4,4,4,4,4,4,4,4,4,1,0,7,7,3,1,1,1,1,0,2,2,2,2,0,10,10,10,10,10,10,10,10,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,10,10
Kütahya,0,0,1,1,0,5,5,5,5,5,5,5,5,5,5,2,0,2,0,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,9,9,9,9,9,9,9,9,4,4,4,4,1,0,27,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
Kırklareli,0,1,0,0,1,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,24,24,24,24,24,24,24,24,24,24,24,11,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,23,23,23,23,11,11,11,11,11,11,11,11,11,11,11,11,5,5,2,2,0,32,32,32,32,32,32,32,32,32
Kırıkkale,0,0,1,1,0,0,2,2,2,0,4,4,4,4,4,4,4,4,4,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,1,0,3,3,3,1,1,1,0,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,24,24,24,24,24,24,24,24,24,24
Kırşehir,0,0,1,1,0,0,2,2,2,0,4,4,4,4,4,4,4,4,4,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,1,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,9,9,9,4,4,1,1,0,36,74,74,74,74,74,74,74
Malatya,0,0,1,1,0,0,6,6,6,2,2,0,12,12,12,5,2,0,12,12,12,12,12,12,12,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
Manisa,0,0,1,1,0,5,5,5,5,5,5,5,5,5,5,2,0,17,17,17,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,8,8,3,1,0,15,15,15,15,15,15,7,7,3,3,3,1,0,47,47
Mardin,0,0,2,2,2,2,0,4,4,4,1,1,0,3,1,1,1,1,1,0,17,17,17,17,17,17,17,17,17,17,17,8,3,3,3,3,3,1,0,27,27,27,27,27,27,27,13,6,6,6,2,0,4,4,4,4,1,1,1,1,0,35,35,17,17,17,17,17,17,17,17,17,17,17,36,36,36,36,36,36,36
Mersin,0,0,2,2,2,2,0,7,3,3,3,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
Muğla,0,0,1,1,0,5,5,5,5,5,5,5,5,5,5,2,0,17,17,17,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,11,11,5,5,5,5,2,2,0,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,1,0,5,2,2,2,0,19
Muş,0,0,2,2,2,2,0,4,4,4,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6,6,6,6,2,0,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
Nevşehir,0,0,1,1,0,0,2,2,2,0,4,4,4,4,4,4,4,4,4,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,1,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,9,9,9,4,4,1,1,0,9,9,9,9,9,9,9,9
Niğde,0,0,1,1,0,0,2,2,2,0,4,4,4,4,4,4,4,4,4,1,0,7,7,3,1,1,1,1,0,29,29,29,29,29,29,29,29,29,29,29,29,29,29,14,6,6,2,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
Ordu,0,1,0,3,3,3,3,3,1,1,0,2,2,2,2,0,11,11,11,11,11,11,11,23,23,23,23,11,11,11,11,11,11,5,5,2,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
Osmaniye,0,0,2,2,2,2,0,7,3,3,3,3,3,1,0,12,12,12,5,5,5,5,5,5,5,5,2,0,4,4,4,4,4,4,1,1,1,0,3,3,3,3,1,1,1,0,27,13,13,13,6,6,6,6,2,0,4,4,4,4,4,4,4,4,4,1,0,47,47,47,47,47,47,47,47,47,47,47,47,23,23
Rize,0,1,0,0,4,4,4,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,0,5,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,1,1,1,0,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
Sakarya,0,1,0,0,1,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,24,24,24,24,24,24,24,24,24,24,24,11,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,25,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,25,25,25,25,25,25,25,25,25,25,25,25
Samsun,0,1,0,3,3,3,3,3,1,1,0,2,2,2,2,0,11,11,11,11,11,11,11,23,23,23,23,11,11,11,11,11,11,5,5,2,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,7,7,3,3,3,3,3,3,1,0,17,17,17,17,17,17,17
Siirt,0,0,2,2,2,2,0,4,4,4,1,1,0,3,1,1,1,1,1,0,17,17,17,17,17,17,17,17,17,17,17,8,3,3,3,3,3,1,0,27,27,27,27,27,27,27,13,6,6,6,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,5,2,2,2,2,0,18,18,18,18,18
Sinop,0,1,0,3,3,3,3,3,1,1,0,11,11,11,11,11,5,5,2,2,2,2,0,7,3,3,3,3,3,3,1,0,17,17,17,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,17,17,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Sivas,0,0,1,1,0,0,6,6,6,2,2,0,1,0,7,7,7,7,7,7,7,3,3,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12,12,12,12,12,12,12,12,12,12,12,12
Tekirdağ,0,1,0,0,1,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,7,7,7,7,7,7,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,1,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
Tokat,0,1,0,3,3,3,3,3,1,1,0,2,2,2,2,0,11,11,11,11,11,11,11,23,23,23,23,11,11,11,11,11,11,5,5,2,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,7,7,3,3,3,3,3,3,1,0,15,15,15,15,15,15,15
Trabzon,0,1,0,0,4,4,4,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,0,5,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,1,1,1,0,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
Tunceli,0,0,1,1,0,0,6,6,6,2,2,0,1,0,7,7,7,7,7,7,7,3,3,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,2,2,0,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,23,23,23,23,23,23,23,23,23,23,23,23,11,11
Uşak,0,0,1,1,0,5,5,5,5,5,5,5,5,5,5,2,0,17,17,17,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,11,11,5,5,5,5,2,2,0,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,1,0,5,2,2,2,0,29
Van,0,0,2,2,2,2,0,4,4,4,1,1,0,3,1,1,1,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4
Yalova,0,1,0,0,1,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,7,7,7,7,7,7,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Yozgat,0,0,1,1,0,0,2,2,2,0,4,4,4,4,4,4,4,4,4,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,1,0,3,3,3,1,1,1,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,11,11,11,11,11,11,11,11,5,5
Zonguldak,0,1,0,0,1,1,1,0,7,7,7,7,7,7,3,3,3,3,3,3,1,0,6,6,6,2,0,27,27,27,27,27,27,27,27,27,27,27,27,13,13,13,13,13,13,13,6,2,2,0,13,13,13,13,6,6,6,2,0,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,14
Çanakkale,0,0,1,1,0,0,6,6,6,2,2,0,1,0,14,14,14,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,0,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6
Çankırı,0,1,0,3,3,3,3,3,1,1,0,11,11,11,11,11,5,5,2,2,2,2,0,11,11,11,11,5,5,5,5,5,5,2,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,5,5,2,2,2,0,23,23,23,23,23,23,23,23,23,23,23,23,11,11,11,11,5,5,5,5,2,0,16,16,16,16
Çorum,0,1,0,3,3,3,3,3,1,1,0,11,11,11,11,11,5,5,2,2,2,2,0,11,11,11,11,5,5,5,5,5,5,2,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,5,5,2,2,2,0,27,27,13,13,13,13,13,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2
İstanbul,0,1,0,3,3,3,3,3,1,1,0,2,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,33,33,33,33,33,33,33,33,33,33,33,33,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,7,7,7
İzmir,0,0,1,1,0,5,5,5,5,5,5,5,5,5,5,2,0,17,17,17,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,8,8,3,1,0,32,32,32,32,32,32,15,15,7,7,7,3,3,3,3
Şanlıurfa,0,0,2,2,2,2,0,4,4,4,1,1,0,3,1,1,1,1,1,0,17,17,17,17,17,17,17,17,17,17,17,8,3,3,3,3,3,1,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,9,9,9,4,4,4,4,4,1,1,1
Şırnak,0,0,2,2,2,2,0,4,4,4,1,1,0,3,1,1,1,1,1,0,17,17,17,17,17,17,17,17,17,17,17,8,3,3,3,3,3,1,0,27,27,27,27,27,27,27,13,6,6,6,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,5,2,2,2,2,0,5,5,5,2,0
